"","x"
"1",0.8836
"2",0.3481
"3",0.3459
"4",0.3398
"5",0.3364
"6",0.3249
"7",0.3225
"8",0.3099
"9",0.3088
"10",0.3083
"11",0.3054
"12",0.3025
"13",0.3
"14",0.2996
"15",0.2916
"16",0.2877
"17",0.279
"18",0.2772
"19",0.2734
"20",0.2704
"21",0.2704
"22",0.2698
"23",0.2662
"24",0.2634
"25",0.2601
"26",0.2601
"27",0.2601
"28",0.2601
"29",0.259855555555556
"30",0.256788888888889
"31",0.2556
"32",0.2551
"33",0.2518
"34",0.25
"35",0.2499
"36",0.2496
"37",0.2438
"38",0.2433
"39",0.242055555555556
"40",0.2386
"41",0.2384
"42",0.2356
"43",0.2345
"44",0.2329
"45",0.2304
"46",0.2304
"47",0.2304
"48",0.2304
"49",0.2299
"50",0.2278
"51",0.2276
"52",0.2246
"53",0.2245
"54",0.223455555555556
"55",0.2209
"56",0.2202
"57",0.2187
"58",0.218488888888889
"59",0.2183
"60",0.2169
"61",0.2165
"62",0.2163
"63",0.2154
"64",0.214455555555556
"65",0.214366666666667
"66",0.2139
"67",0.213
"68",0.212673469387755
"69",0.212588888888889
"70",0.2116
"71",0.2116
"72",0.2116
"73",0.2099
"74",0.2099
"75",0.2099
"76",0.209455555555556
"77",0.2093
"78",0.2092
"79",0.2089
"80",0.2084
"81",0.207
"82",0.206555555555556
"83",0.2063
"84",0.2054
"85",0.2047
"86",0.2047
"87",0.2046
"88",0.203822222222222
"89",0.2037
"90",0.2034
"91",0.203
"92",0.2029
"93",0.2025
"94",0.2015
"95",0.201388888888889
"96",0.2007
"97",0.2005
"98",0.200233333333333
"99",0.1995
"100",0.199
"101",0.1989
"102",0.1983
"103",0.1981
"104",0.1979
"105",0.197544897959184
"106",0.1964
"107",0.1955
"108",0.1938
"109",0.1937
"110",0.1936
"111",0.1936
"112",0.1936
"113",0.1931
"114",0.1927
"115",0.1926
"116",0.1913
"117",0.191228571428571
"118",0.191
"119",0.1907
"120",0.1907
"121",0.1907
"122",0.1906
"123",0.1906
"124",0.190588888888889
"125",0.1899
"126",0.189522222222222
"127",0.189
"128",0.1879
"129",0.1876
"130",0.187202040816327
"131",0.1871
"132",0.1868
"133",0.1858
"134",0.1856
"135",0.1854
"136",0.1853
"137",0.1852
"138",0.1849
"139",0.1843
"140",0.183666666666667
"141",0.1829
"142",0.1817
"143",0.181355555555556
"144",0.181355555555556
"145",0.179
"146",0.178722222222222
"147",0.1779
"148",0.1774
"149",0.1756
"150",0.1743
"151",0.1735
"152",0.1734
"153",0.173322222222222
"154",0.1733
"155",0.1733
"156",0.1733
"157",0.172633333333333
"158",0.172333333333333
"159",0.1723
"160",0.1714
"161",0.1703
"162",0.1693
"163",0.1691
"164",0.1688
"165",0.1686
"166",0.1685
"167",0.1684
"168",0.1684
"169",0.1666
"170",0.1665
"171",0.1658
"172",0.1658
"173",0.1658
"174",0.1655
"175",0.1654
"176",0.1649
"177",0.1643
"178",0.164
"179",0.164
"180",0.164
"181",0.164
"182",0.163733333333333
"183",0.163733333333333
"184",0.1635
"185",0.1634
"186",0.162911111111111
"187",0.1625
"188",0.162
"189",0.161977777777778
"190",0.1616
"191",0.161
"192",0.160888888888889
"193",0.1604
"194",0.1601
"195",0.1599
"196",0.1595
"197",0.1591
"198",0.159066666666667
"199",0.159
"200",0.1588
"201",0.1586
"202",0.1585
"203",0.158191836734694
"204",0.158055555555556
"205",0.1575
"206",0.1575
"207",0.1573
"208",0.156744444444444
"209",0.1565
"210",0.156333333333333
"211",0.1561
"212",0.1553
"213",0.155233333333333
"214",0.1552
"215",0.1549
"216",0.1549
"217",0.1548
"218",0.1547
"219",0.1545
"220",0.153
"221",0.152755555555556
"222",0.1526
"223",0.1516
