"","x"
"1",0.3721
"2",0.3714
"3",0.3481
"4",0.3364
"5",0.3364
"6",0.3341
"7",0.326
"8",0.3249
"9",0.3221
"10",0.3177
"11",0.3136
"12",0.3129
"13",0.3065
"14",0.3042
"15",0.3041
"16",0.3025
"17",0.2918
"18",0.2916
"19",0.2916
"20",0.2895
"21",0.2881
"22",0.2865
"23",0.2862
"24",0.2856
"25",0.2839
"26",0.2809
"27",0.278222222222222
"28",0.2774
"29",0.2757
"30",0.2751
"31",0.264988888888889
"32",0.2601
"33",0.2586
"34",0.256788888888889
"35",0.2555
"36",0.2538
"37",0.2503
"38",0.25
"39",0.25
"40",0.246444444444444
"41",0.2443
"42",0.241255555555556
"43",0.2401
"44",0.2396
"45",0.2349
"46",0.2343
"47",0.2339
"48",0.232144444444444
"49",0.231
"50",0.2304
"51",0.229622222222222
"52",0.227
"53",0.2249
"54",0.2242
"55",0.223855555555556
"56",0.2238
"57",0.2217
"58",0.2215
"59",0.221
"60",0.2209
"61",0.2209
"62",0.2209
"63",0.2209
"64",0.2209
"65",0.2182
"66",0.218
"67",0.2162
"68",0.215255555555556
"69",0.2152
"70",0.2152
"71",0.215
"72",0.214
"73",0.2138
"74",0.2125
"75",0.2116
"76",0.2116
"77",0.2103
"78",0.2093
"79",0.2086
"80",0.2077
"81",0.206855555555556
"82",0.206855555555556
"83",0.206555555555556
"84",0.206373469387755
"85",0.206155555555556
"86",0.204822222222222
"87",0.2042
"88",0.2036
"89",0.2031
"90",0.2031
"91",0.203088888888889
"92",0.2014
"93",0.200688888888889
"94",0.1999
"95",0.1995
"96",0.1989
"97",0.198455555555556
"98",0.1983
"99",0.1981
"100",0.197888888888889
"101",0.197
"102",0.196822222222222
"103",0.1966
"104",0.1965
"105",0.196022222222222
"106",0.1959
"107",0.1954
"108",0.195255555555556
"109",0.1952
"110",0.195
"111",0.195
"112",0.1942
"113",0.1938
"114",0.1937
"115",0.1936
"116",0.1932
"117",0.1928
"118",0.1926
"119",0.1915
"120",0.1907
"121",0.1905
"122",0.1895
"123",0.1895
"124",0.189102040816326
"125",0.1889
"126",0.1886
"127",0.188133333333333
"128",0.187077777777778
"129",0.1869
"130",0.1865
"131",0.1862
"132",0.1862
"133",0.1859
"134",0.1856
"135",0.1856
"136",0.185
"137",0.1845
"138",0.1843
"139",0.184266666666667
"140",0.184166666666667
"141",0.1828
"142",0.1827
"143",0.182022222222222
"144",0.1807
"145",0.1807
"146",0.1803
"147",0.1794
"148",0.1791
"149",0.179
"150",0.1788
"151",0.1786
"152",0.1782
"153",0.178
"154",0.1777
"155",0.17764693877551
"156",0.177
"157",0.1764
"158",0.1761
"159",0.1757
"160",0.1746
"161",0.174566666666667
"162",0.173411111111111
"163",0.173344444444444
"164",0.1733
"165",0.1731
"166",0.1731
"167",0.173
"168",0.1729
"169",0.1724
"170",0.1723
"171",0.172166666666667
"172",0.172144444444444
"173",0.171722222222222
"174",0.1703
"175",0.1702
"176",0.1701
"177",0.17
"178",0.1696
"179",0.169
"180",0.1685
"181",0.1685
"182",0.1678
"183",0.1673
"184",0.1669
"185",0.1665
"186",0.1654
"187",0.165
"188",0.1642
"189",0.1641
"190",0.164
"191",0.163966666666667
"192",0.1625
"193",0.161955555555556
"194",0.1619
"195",0.1613
"196",0.1606
"197",0.1594
"198",0.1586
"199",0.158066666666667
"200",0.1579
"201",0.1579
"202",0.1575
"203",0.1574
"204",0.1573
"205",0.1569
"206",0.1564
"207",0.1552
"208",0.155088888888889
"209",0.155
"210",0.1545
"211",0.1545
"212",0.153577777777778
"213",0.1533
"214",0.153
"215",0.1522
"216",0.1522
"217",0.1521
"218",0.1515
"219",0.1514
"220",0.150755555555556
"221",0.1499
"222",0.1498
"223",0.1491
"224",0.1482
"225",0.148055555555556
"226",0.148055555555556
"227",0.1479
"228",0.147711111111111
"229",0.1473
"230",0.1472
"231",0.1471
"232",0.147
"233",0.1466
"234",0.1465
"235",0.146366666666667
"236",0.146166666666667
"237",0.144677777777778
"238",0.1445
"239",0.1436
"240",0.143522222222222
"241",0.143422222222222
"242",0.1429
"243",0.1422
"244",0.1422
"245",0.1421
"246",0.1418
"247",0.1418
"248",0.1417
"249",0.1416
"250",0.1414
"251",0.1414
"252",0.141355555555556
"253",0.1413
"254",0.1413
"255",0.140888888888889
"256",0.14
"257",0.1387
"258",0.1385
"259",0.1378
"260",0.1374
"261",0.1371
"262",0.137
"263",0.1369
"264",0.1368
"265",0.1366
"266",0.136511111111111
"267",0.1362
"268",0.136173469387755
"269",0.135555555555556
"270",0.135
"271",0.1348
"272",0.1348
"273",0.134677777777778
"274",0.1345
"275",0.1345
"276",0.134222222222222
"277",0.1341
"278",0.134020408163265
"279",0.1338
"280",0.1335
"281",0.133444444444444
"282",0.1332
"283",0.133
"284",0.132733333333333
"285",0.132622222222222
"286",0.1325
"287",0.1325
"288",0.132244444444444
"289",0.132144444444444
"290",0.1321
"291",0.1321
"292",0.131811111111111
"293",0.131
"294",0.130344444444444
"295",0.129788888888889
"296",0.1292
"297",0.1286
"298",0.1286
"299",0.1285
"300",0.1285
"301",0.128466666666667
"302",0.1282
"303",0.128088888888889
"304",0.128
"305",0.1268
"306",0.1268
"307",0.126777777777778
"308",0.1261
"309",0.1261
"310",0.1261
"311",0.125
"312",0.1249
"313",0.1242
"314",0.123888888888889
"315",0.1238
"316",0.1236
"317",0.123544444444444
"318",0.122988888888889
"319",0.122988888888889
"320",0.1226
"321",0.1225
"322",0.122488888888889
"323",0.1224
"324",0.1224
"325",0.122
"326",0.121744444444444
"327",0.1217
"328",0.1213
"329",0.1213
"330",0.1207
"331",0.1205
"332",0.1203
"333",0.120255555555556
"334",0.118955555555556
"335",0.118422222222222
"336",0.1179
"337",0.117422222222222
"338",0.116944444444444
"339",0.115711111111111
"340",0.1156
"341",0.1156
"342",0.1156
"343",0.1154
"344",0.1152
"345",0.114911111111111
"346",0.114777777777778
"347",0.114566666666667
"348",0.1145
"349",0.1145
"350",0.114455555555556
"351",0.114388888888889
"352",0.114322222222222
"353",0.1141
"354",0.1141
"355",0.113922222222222
"356",0.113522222222222
"357",0.1129
"358",0.1129
"359",0.1129
"360",0.112877777777778
"361",0.1125
"362",0.1123
"363",0.1117
"364",0.1117
"365",0.111588888888889
"366",0.1109
"367",0.110788888888889
"368",0.110688888888889
"369",0.1106
"370",0.1105
"371",0.110233333333333
"372",0.109322222222222
"373",0.108555555555556
"374",0.1081
"375",0.1077
"376",0.107555555555556
"377",0.107555555555556
"378",0.1073
"379",0.1072
"380",0.1071
"381",0.107
"382",0.1064
"383",0.1062
"384",0.1062
"385",0.1061
"386",0.106066666666667
"387",0.106
"388",0.106
"389",0.1058
"390",0.105688888888889
"391",0.105622222222222
"392",0.1053
"393",0.1053
"394",0.1048
"395",0.104722222222222
"396",0.104722222222222
"397",0.1044
"398",0.104366666666667
"399",0.104333333333333
"400",0.103966666666667
"401",0.103811111111111
"402",0.1036
"403",0.1036
"404",0.1032
"405",0.103
"406",0.102688888888889
"407",0.102533333333333
"408",0.102288888888889
"409",0.1022
"410",0.102188888888889
"411",0.1021
"412",0.1021
"413",0.1017
"414",0.101455555555556
"415",0.1013
"416",0.101218367346939
"417",0.101
"418",0.101
"419",0.101
"420",0.100455555555556
"421",0.1004
"422",0.1004
"423",0.1002
"424",0.1
"425",0.0997
"426",0.0997
"427",0.0996555555555556
"428",0.0990222222222222
"429",0.0989555555555555
"430",0.0989489795918367
"431",0.0986
"432",0.0985
"433",0.0981666666666667
"434",0.0981
"435",0.0979666666666666
"436",0.0977
"437",0.0976938775510204
"438",0.0974
"439",0.0974
"440",0.0969
"441",0.0967
"442",0.0966222222222222
"443",0.0965
"444",0.0965
"445",0.0965
"446",0.0965
"447",0.0965
"448",0.0963222222222222
"449",0.0962222222222222
"450",0.0962
"451",0.0956
"452",0.0955333333333333
"453",0.0955
"454",0.0954
"455",0.095
"456",0.0948
"457",0.0945
"458",0.0945
"459",0.0943888888888889
"460",0.0941
"461",0.0941
"462",0.0941
"463",0.0939
"464",0.0938
"465",0.0938
"466",0.0937888888888889
"467",0.0937
"468",0.0937
"469",0.0934
"470",0.0934
"471",0.0933
"472",0.0933
"473",0.0931
"474",0.093
"475",0.0926
"476",0.0922
"477",0.092
"478",0.0919
"479",0.0918
"480",0.0918
"481",0.0917555555555555
"482",0.0917
"483",0.0916555555555555
"484",0.0913555555555556
"485",0.0911555555555555
"486",0.0911555555555555
"487",0.0911
"488",0.0909
"489",0.0909
"490",0.0909
"491",0.0908555555555556
"492",0.0906
"493",0.0906
"494",0.0906
"495",0.0906
"496",0.0905
"497",0.0905
"498",0.0905
"499",0.0902
"500",0.0902
"501",0.09
"502",0.0894
"503",0.0893
"504",0.0893
"505",0.0891
"506",0.0891
"507",0.089
"508",0.0888
"509",0.0885
"510",0.0883
"511",0.0882
"512",0.0882
"513",0.0881222222222222
"514",0.0881
"515",0.0878
"516",0.0876
"517",0.0875
"518",0.0874888888888889
"519",0.0873
"520",0.0873
"521",0.0872224489795918
"522",0.087
"523",0.0869
"524",0.0869
"525",0.0869
"526",0.0869
"527",0.0869
"528",0.0866
"529",0.0859
"530",0.0858
"531",0.0856666666666666
"532",0.0855
"533",0.0855
"534",0.0854555555555555
"535",0.0854
"536",0.0854
"537",0.0853
"538",0.0852
"539",0.0852
"540",0.0851
"541",0.085
"542",0.085
"543",0.0849
"544",0.0848555555555555
"545",0.0846
"546",0.0846
"547",0.0846
"548",0.0845
"549",0.0845
"550",0.0845
"551",0.0844
"552",0.0843
"553",0.0843
"554",0.0841
"555",0.0840555555555556
"556",0.0838
"557",0.0838
"558",0.0838
"559",0.0837
"560",0.0836555555555556
"561",0.0834555555555555
"562",0.0834
"563",0.0834
"564",0.0834
"565",0.0834
"566",0.0834
"567",0.0833
"568",0.083
"569",0.083
"570",0.0829
"571",0.0829
"572",0.0825
"573",0.0825
"574",0.0825
"575",0.0822
"576",0.0822
"577",0.0819
"578",0.0818
"579",0.0817
"580",0.0817
"581",0.0817
"582",0.0816666666666666
"583",0.0816222222222222
"584",0.0814333333333333
"585",0.0814
"586",0.081
"587",0.081
"588",0.0809
"589",0.0809
"590",0.0807
"591",0.0805
"592",0.0805
"593",0.0803
"594",0.0803
"595",0.0802666666666666
"596",0.0802591836734694
"597",0.0802
"598",0.0801888888888889
"599",0.0801
"600",0.0801
"601",0.0801
"602",0.0800666666666666
"603",0.0797888888888889
"604",0.079
"605",0.0788666666666667
"606",0.0788666666666667
"607",0.0781
"608",0.078
"609",0.0779555555555555
"610",0.0779
"611",0.0777
"612",0.0776555555555555
"613",0.0775
"614",0.0774
"615",0.0774
"616",0.0774
"617",0.0773555555555556
"618",0.0773
"619",0.0772
"620",0.0772
"621",0.07715
"622",0.077
"623",0.0769
"624",0.0769
"625",0.0769
"626",0.0768489795918367
"627",0.0767
"628",0.0766
"629",0.0766
"630",0.0766
"631",0.0764
"632",0.0762
"633",0.0761
"634",0.0760333333333333
"635",0.0759
"636",0.0758888888888889
"637",0.0758
"638",0.0758
"639",0.0757
"640",0.0757
"641",0.0757
"642",0.0755
"643",0.0753
"644",0.075
"645",0.075
"646",0.075
"647",0.0749
"648",0.0749
"649",0.0749
"650",0.0748
"651",0.0748
"652",0.0747
"653",0.0745
"654",0.0743
"655",0.0742
"656",0.0742
"657",0.0741
"658",0.0741
"659",0.0741
"660",0.0739222222222222
"661",0.0738888888888889
"662",0.0738
"663",0.0737222222222222
"664",0.0735222222222222
"665",0.0734
"666",0.0734
"667",0.0734
"668",0.0734
"669",0.0733
"670",0.073
"671",0.0728333333333333
"672",0.0728
"673",0.0726
"674",0.0725
"675",0.0724
"676",0.0724
"677",0.0724
"678",0.0724
"679",0.0723666666666666
"680",0.0722888888888889
"681",0.0718
"682",0.0718
"683",0.0718
"684",0.0717
"685",0.0717
"686",0.0717
"687",0.0715666666666667
"688",0.0714555555555555
"689",0.0714
"690",0.0713
"691",0.0709
"692",0.0708
"693",0.0706888888888889
"694",0.0706222222222222
"695",0.0706
"696",0.0701
"697",0.0699
"698",0.0697
"699",0.0697
"700",0.0696333333333333
"701",0.0696333333333333
"702",0.0693
"703",0.0689555555555555
"704",0.0689
"705",0.0689
"706",0.0689
"707",0.0687666666666667
"708",0.0687333333333333
"709",0.0686666666666666
"710",0.0684666666666667
"711",0.0684555555555555
"712",0.0681
"713",0.068
"714",0.0678
"715",0.0677
"716",0.0677
"717",0.0676222222222222
"718",0.0675
"719",0.0672222222222222
"720",0.0671333333333333
"721",0.0671333333333333
"722",0.067130612244898
"723",0.0670222222222222
"724",0.0670222222222222
"725",0.067
"726",0.067
"727",0.0666
"728",0.0666
"729",0.0666
"730",0.0665081632653061
"731",0.0657888888888889
"732",0.0657
"733",0.0656
"734",0.0654666666666667
"735",0.0653333333333333
"736",0.0653
"737",0.0653
"738",0.0651204081632653
"739",0.0649
"740",0.0649
"741",0.0647333333333333
"742",0.0646
"743",0.0645
"744",0.0644
"745",0.0641
"746",0.0637
"747",0.0633555555555555
"748",0.0633
"749",0.0632333333333333
"750",0.0631222222222222
"751",0.063
"752",0.0629
"753",0.0629
"754",0.0628
"755",0.0628
"756",0.0626666666666667
"757",0.0626666666666667
"758",0.0626
"759",0.0625
"760",0.0625
"761",0.0621
"762",0.0621
"763",0.0621
"764",0.0621
"765",0.0620666666666667
"766",0.062
"767",0.0617
"768",0.0617
"769",0.0617
"770",0.0611
"771",0.0610333333333333
"772",0.0608666666666667
"773",0.0608666666666667
"774",0.0608666666666667
"775",0.0602
"776",0.0597
"777",0.0597
"778",0.0596
"779",0.0595
"780",0.0595
"781",0.0594666666666667
"782",0.0594
"783",0.0593666666666667
"784",0.0593666666666667
"785",0.0592666666666667
"786",0.0590666666666667
"787",0.0590666666666667
"788",0.0589
"789",0.0588666666666667
"790",0.0588666666666667
"791",0.05875
"792",0.0587
"793",0.0585979591836735
"794",0.0585333333333333
"795",0.0582888888888889
"796",0.0582333333333333
"797",0.0579666666666667
"798",0.0578333333333333
"799",0.0578333333333333
"800",0.0578333333333333
"801",0.0578
"802",0.0576333333333333
"803",0.0576
"804",0.0576
"805",0.0574555555555555
"806",0.0573
"807",0.0571
"808",0.0568333333333333
"809",0.0568333333333333
"810",0.0568222222222222
"811",0.0566333333333333
"812",0.0566333333333333
"813",0.0563333333333333
"814",0.0563
"815",0.0561333333333333
"816",0.0561
"817",0.056
"818",0.0558489795918367
"819",0.0558
"820",0.0558
"821",0.0557666666666667
"822",0.0553918367346939
"823",0.0551918367346939
"824",0.0551333333333333
"825",0.0551333333333333
"826",0.055
"827",0.055
"828",0.0549
"829",0.0548333333333333
"830",0.0547666666666667
"831",0.0547
"832",0.0545
"833",0.0543
"834",0.0542
"835",0.0542
"836",0.0541666666666667
"837",0.0540222222222222
"838",0.0538333333333333
"839",0.0537
"840",0.0536
"841",0.0534
"842",0.0533666666666667
"843",0.0532333333333333
"844",0.0530333333333333
"845",0.0528666666666667
"846",0.0528666666666667
"847",0.0525
"848",0.0521
"849",0.0518666666666667
"850",0.0514666666666667
"851",0.0513666666666667
"852",0.0512666666666667
"853",0.0511666666666667
"854",0.0511666666666666
"855",0.0510666666666667
"856",0.0510555555555555
"857",0.0507666666666667
"858",0.0507666666666667
"859",0.0507666666666666
"860",0.0506
"861",0.0497
"862",0.0495551020408163
"863",0.0495333333333333
"864",0.0495333333333333
"865",0.0495333333333333
"866",0.0484333333333333
"867",0.0483333333333333
"868",0.04775
"869",0.047
"870",0.0469632653061224
"871",0.0468666666666667
"872",0.0467632653061224
"873",0.046469387755102
"874",0.0464666666666667
"875",0.0461
"876",0.0459
"877",0.0455775510204082
"878",0.0452666666666667
"879",0.0443408163265306
"880",0.0441836734693877
"881",0.0440666666666667
"882",0.0439122448979592
"883",0.0437
"884",0.0435666666666667
"885",0.0430836734693877
"886",0.0430061224489796
"887",0.0417918367346939
"888",0.0411333333333333
"889",0.0409333333333333
"890",0.040569387755102
"891",0.0402
"892",0.0393979591836735
"893",0.0392
"894",0.0386775510204082
"895",0.0375
"896",0.0363551020408163
"897",0.0339061224489796
"898",0.031234693877551
"899",0.0296408163265306
"900",0.0291
