"","x"
"1",0.152297959183673
"2",0.1459
"3",0.14117037037037
"4",0.136786419753086
"5",0.132514814814815
"6",0.1298
"7",0.129775308641975
"8",0.127365680473373
"9",0.125948148148148
"10",0.12452962962963
"11",0.1229
"12",0.122438271604938
"13",0.120155555555556
"14",0.1181
"15",0.117316049382716
"16",0.114497520661157
"17",0.11413305785124
"18",0.1138
"19",0.1112
"20",0.110986390532544
"21",0.110834567901235
"22",0.1108125
"23",0.1103
"24",0.11
"25",0.109411111111111
"26",0.108227218934911
"27",0.1076
"28",0.107466115702479
"29",0.1060375
"30",0.1057375
"31",0.105681481481481
"32",0.104914285714286
"33",0.104329585798817
"34",0.1031
"35",0.103050617283951
"36",0.1028
"37",0.1026
"38",0.1016
"39",0.101007438016529
"40",0.100182840236686
"41",0.0998561983471074
"42",0.0990633136094675
"43",0.0989222222222222
"44",0.0981142857142857
"45",0.0954510204081633
"46",0.094858024691358
"47",0.0948
"48",0.0942333333333333
"49",0.0932
"50",0.0926775510204081
"51",0.0922
"52",0.0911650887573965
"53",0.0909313609467455
"54",0.0905160493827161
"55",0.0902728395061728
"56",0.089762962962963
"57",0.0892619834710744
"58",0.0886716049382716
"59",0.0884123456790123
"60",0.0879222222222222
"61",0.0878462809917355
"62",0.087669387755102
"63",0.0875
"64",0.0869
"65",0.0861
"66",0.0855222222222222
"67",0.0853827160493827
"68",0.0852125
"69",0.0851314049586777
"70",0.0839481481481481
"71",0.0835
"72",0.0831
"73",0.0824396694214876
"74",0.0821950617283951
"75",0.0816
"76",0.0814
"77",0.0813
"78",0.0811555555555556
"79",0.0811204081632653
"80",0.0806
"81",0.0803444444444444
"82",0.0800214876033058
"83",0.0798900826446281
"84",0.0798826446280992
"85",0.0798407407407407
"86",0.0795917355371901
"87",0.0791544378698225
"88",0.0787828402366864
"89",0.0785111111111111
"90",0.0780604938271605
"91",0.0779345679012346
"92",0.0772206611570248
"93",0.0769
"94",0.0767493827160494
"95",0.0766719008264463
"96",0.0765793388429752
"97",0.0762702479338843
"98",0.0762538461538462
"99",0.0762082644628099
"100",0.0759888888888889
"101",0.0756432098765432
"102",0.0754
"103",0.0754
"104",0.0751518518518518
"105",0.075062962962963
"106",0.0749
"107",0.0748049382716049
"108",0.0746777777777778
"109",0.0744360946745562
"110",0.0744
"111",0.0733142857142857
"112",0.0732432098765432
"113",0.0730387755102041
"114",0.0725
"115",0.0723207100591716
"116",0.0719159763313609
"117",0.0715
"118",0.0712781065088758
"119",0.0712
"120",0.0711123966942149
"121",0.0711
"122",0.0707099173553719
"123",0.0706190082644628
"124",0.0705222222222222
