"","x"
"1",0.0454941176470588
"2",0.0407080867850099
"3",0.037101652892562
"4",0.0334933884297521
"5",0.0334784352399737
"6",0.0321661157024794
"7",0.0304061728395062
"8",0.028516049382716
"9",0.0278246913580247
"10",0.0267284023668639
"11",0.0262849494348602
"12",0.0261543209876543
"13",0.0252147928994083
"14",0.0245703703703704
"15",0.0241731707317073
"16",0.0239330578512397
"17",0.02390778799351
"18",0.0238526336024606
"19",0.0236889351576443
"20",0.0231691358024691
"21",0.0231331360946746
"22",0.0230819750148721
"23",0.0228960016659725
"24",0.022818442401298
"25",0.0228099173553719
"26",0.0226933837429111
"27",0.0226086419753086
"28",0.0221575936883629
"29",0.0215996668054977
"30",0.0211
"31",0.0206439184746877
"32",0.0200642232403165
"33",0.0197855597620335
"34",0.0197600262984878
"35",0.019572175980975
"36",0.0195666666666667
"37",0.0195638888888889
"38",0.0194973534971645
"39",0.0193123850730124
"40",0.019197520661157
"41",0.0191360796740607
"42",0.0190763888888889
"43",0.019036170212766
"44",0.0189433106575964
"45",0.0187412098298677
"46",0.0186429752066116
"47",0.0181727272727273
"48",0.017741975308642
"49",0.0177279835390947
"50",0.0174727788279773
"51",0.0174609161213563
"52",0.01725
"53",0.0169013888888889
"54",0.0167308641975309
"55",0.0167128718226068
"56",0.0164045351473923
"57",0.0161631379962193
"58",0.0157978303747534
"59",0.0157143961927424
"60",0.0155035665294925
"61",0.0154
"62",0.0152947650208209
"63",0.0151906721536351
"64",0.0150065741417093
"65",0.0149
"66",0.0148867768595041
"67",0.0148031141868512
"68",0.014562962962963
"69",0.0144899208663057
"70",0.0143809917355372
"71",0.0143713869221158
"72",0.0143333333333333
"73",0.0141734385272847
"74",0.0141358024691358
"75",0.0141272727272727
"76",0.0139214917339485
"77",0.0138613845321796
"78",0.0136846730528946
"79",0.0136382340691379
"80",0.0135626201495194
"81",0.0135570247933884
"82",0.0135536506219578
"83",0.0133222823147647
"84",0.0133
"85",0.0132454545454545
"86",0.0132301606186794
"87",0.0132263533610946
"88",0.013182840483132
"89",0.01315
"90",0.0131280991735537
"91",0.0130859504132231
"92",0.0130370612730518
"93",0.0128918334234721
"94",0.0128222222222222
"95",0.0128035694970254
"96",0.0127785123966942
"97",0.0127
"98",0.0126990548204159
"99",0.0126501385041551
"100",0.0126500270416441
"101",0.0126410150891632
"102",0.0126090909090909
"103",0.0125798816568047
"104",0.0125530864197531
"105",0.01245
"106",0.0124494321254732
"107",0.0124131985731272
"108",0.0123763888888889
"109",0.0123364870982345
"110",0.0122790503956685
"111",0.0122099173553719
"112",0.0121940407535563
"113",0.0121321799307959
"114",0.0120990004164931
"115",0.0120512396694215
"116",0.0119968631692807
