"","x"
"1",0.0712260355029586
"2",0.0709514792899408
"3",0.0700333333333333
"4",0.0626953360768176
"5",0.0610054869684499
"6",0.059982797731569
"7",0.0594473372781065
"8",0.0582461538461539
"9",0.0577917159763314
"10",0.0560334126040428
"11",0.0557530612244898
"12",0.0553611796982167
"13",0.054825
"14",0.0544666666666667
"15",0.053
"16",0.0518629013079667
"17",0.0490114784205693
"18",0.0460581618655693
"19",0.045930612244898
"20",0.0455833333333333
"21",0.0454652892561983
"22",0.0447479289940828
"23",0.0441023668639053
"24",0.0440836734693878
"25",0.0422457788347206
"26",0.04134375
"27",0.0407505968778696
"28",0.0403213017751479
"29",0.0399609467455621
"30",0.0393982167352538
"31",0.0388725651577503
"32",0.0388491082045184
"33",0.0386788797061524
"34",0.03866875
"35",0.0386555555555556
"36",0.0383949375410914
"37",0.0379757396449704
"38",0.0372484911550468
"39",0.0371530612244898
"40",0.0367666666666667
"41",0.0366141289437586
"42",0.0364426035502959
"43",0.0363809750297265
"44",0.0362696145124717
"45",0.0357685744016649
"46",0.0357611111111111
"47",0.0357059171597633
"48",0.0348100591715976
"49",0.034503125
"50",0.0344358024691358
"51",0.0343716446124764
"52",0.034362381852552
"53",0.034284375
"54",0.0342205707491082
"55",0.0334692307692308
"56",0.0332301587301587
"57",0.0330674897119341
"58",0.0328673469387755
"59",0.0323
"60",0.032261355529132
"61",0.0322395085066163
"62",0.0322111111111111
"63",0.032158024691358
"64",0.03184375
"65",0.0316604042806183
"66",0.0315274563820018
"67",0.0315094674556213
"68",0.0315047337278106
"69",0.0311100137174211
"70",0.0310262975778547
"71",0.0301142857142857
"72",0.0300605231866825
"73",0.0300333333333333
"74",0.0300234244946492
"75",0.0296367346938775
"76",0.0295253902185224
"77",0.0295239669421488
"78",0.0293850340136054
"79",0.0292666666666667
"80",0.0292
"81",0.0290307692307692
"82",0.0288395061728395
"83",0.0287614366729679
"84",0.0286061224489796
"85",0.0285620027434842
"86",0.0281275720164609
"87",0.0280498269896194
"88",0.0279777777777778
"89",0.027946875
"90",0.0279148148148148
"91",0.0278766909469303
"92",0.0276888888888889
"93",0.0276668639053254
"94",0.0276438016528926
"95",0.027570479947403
"96",0.0271
"97",0.0270959417273673
"98",0.0269515775034293
"99",0.0269387755102041
"100",0.026903550295858
"101",0.0267818930041152
"102",0.0266057851239669
"103",0.026559096313912
"104",0.0265285714285714
"105",0.0265225921521998
"106",0.0264923182441701
"107",0.0264870479947403
"108",0.0264781065088757
"109",0.0264444444444444
"110",0.0263646201873049
"111",0.026310225921522
"112",0.0262428571428571
"113",0.0262260355029586
"114",0.0261280991735537
"115",0.0261248285322359
"116",0.026065625
"117",0.026
"118",0.0258366255144033
"119",0.0258305588585018
"120",0.0258106575963719
"121",0.0257182101977107
"122",0.0256918367346939
"123",0.025507100591716
"124",0.0253775234131113
"125",0.0253226757369614
"126",0.0253202140309156
"127",0.0253125
"128",0.0252816326530612
"129",0.02525
"130",0.0252297668038409
"131",0.0250754109138725
"132",0.0249991676575505
"133",0.0249973840665874
"134",0.0249378698224852
"135",0.024933531510107
"136",0.024902479338843
"137",0.024894887039239
