"","x"
"1",0.0409857142857143
"2",0.0363
"3",0.0349234567901235
"4",0.034563379355687
"5",0.0328560090702948
"6",0.0309321995464853
"7",0.0300138888888889
"8",0.0299240631163708
"9",0.0295753123140988
"10",0.0281313341022684
"11",0.027883950617284
"12",0.0278592592592593
"13",0.0273473922902494
"14",0.0267714440237966
"15",0.0265084812623274
"16",0.0258844990548204
"17",0.023797520661157
"18",0.0235
"19",0.0232360289283366
"20",0.0227975308641975
"21",0.0227719008264463
"22",0.0226833333333333
"23",0.0219238095238095
"24",0.0213429111531191
"25",0.0213345679012346
"26",0.0212555555555555
"27",0.0199265306122449
"28",0.0194680555555556
"29",0.0194271604938272
"30",0.0188494377342774
"31",0.0187165289256198
"32",0.0182202268431002
"33",0.0181210387902696
"34",0.0180123966942149
"35",0.0178465205690119
"36",0.0173583333333333
"37",0.0172913043478261
"38",0.0172715850986121
"39",0.0172430555555556
"40",0.0172422914263745
"41",0.0170644612476371
"42",0.0164679012345679
"43",0.0164041666666667
"44",0.0161623811679493
"45",0.0160934610578926
"46",0.0160440467494522
"47",0.0159531718569781
"48",0.0157148760330578
"49",0.0157
"50",0.0155795359904819
"51",0.0152222222222222
"52",0.0149963718820862
"53",0.0148941398865784
"54",0.0147597667638484
"55",0.0147
"56",0.0146439909297052
"57",0.014631746031746
"58",0.0146112426035503
"59",0.0146
"60",0.0145155161078238
"61",0.0143776859504132
"62",0.0142832199546485
"63",0.0142497116493656
"64",0.0141
"65",0.0140513264129181
"66",0.0140118800461361
"67",0.0139388429752066
"68",0.0138861591695502
"69",0.01385
"70",0.0138100591715976
"71",0.0137535990481856
"72",0.0137329437545654
"73",0.01367580539119
"74",0.0136658953364187
"75",0.0135553719008264
"76",0.0135322314049587
"77",0.0135272727272727
"78",0.0132909090909091
"79",0.013120987654321
"80",0.0129547863710114
"81",0.0129
"82",0.0128255198487713
"83",0.0128154518950437
"84",0.0128147125396107
"85",0.0127718569780854
"86",0.0127444059976932
"87",0.0127185941043084
"88",0.0127
"89",0.0126566847147022
"90",0.0126211045364891
"91",0.0125952406706328
"92",0.0125879017013233
"93",0.0125236831987697
"94",0.0124566252028123
"95",0.0124331360946746
"96",0.0123841760856633
"97",0.0123285544318858
"98",0.012321550094518
