"","x"
"1",0.3481
"2",0.3384
"3",0.306866666666667
"4",0.2938
"5",0.2917
"6",0.2704
"7",0.26745
"8",0.262773469387755
"9",0.261655555555556
"10",0.2601
"11",0.2601
"12",0.259422222222222
"13",0.259055555555556
"14",0.258777777777778
"15",0.258155555555556
"16",0.257822222222222
"17",0.2547
"18",0.2539
"19",0.250087755102041
"20",0.249322222222222
"21",0.2484
"22",0.245
"23",0.2445
"24",0.240255555555556
"25",0.2401
"26",0.238291836734694
"27",0.237722222222222
"28",0.2314
"29",0.231355555555556
"30",0.2311
"31",0.2304
"32",0.228822222222222
"33",0.2235
"34",0.222985714285714
"35",0.2225
"36",0.2209
"37",0.2209
"38",0.218187755102041
"39",0.217288888888889
"40",0.2169
"41",0.216216326530612
"42",0.2147
"43",0.214655555555556
"44",0.214655555555556
"45",0.213173469387755
"46",0.210655555555556
"47",0.2102
"48",0.210155555555556
"49",0.209165306122449
"50",0.209116326530612
"51",0.206759183673469
"52",0.206233333333333
"53",0.2055
"54",0.2049
"55",0.201888888888889
"56",0.201088888888889
"57",0.2007
"58",0.200502040816326
"59",0.1991
"60",0.198175510204082
"61",0.197622222222222
"62",0.1956
"63",0.1954
"64",0.194771428571429
"65",0.194
"66",0.193066666666667
"67",0.192457142857143
"68",0.191044444444444
"69",0.190588888888889
"70",0.190011111111111
"71",0.1893
"72",0.1872
"73",0.1865
"74",0.186322222222222
"75",0.1859
"76",0.183666666666667
"77",0.18365
"78",0.182211111111111
"79",0.181622222222222
"80",0.1812
"81",0.1806
"82",0.18025
"83",0.179928571428571
"84",0.1794
"85",0.179373469387755
"86",0.1789
"87",0.178544897959184
"88",0.177766666666667
"89",0.1775
"90",0.1774
"91",0.1768
"92",0.176242857142857
"93",0.1759
"94",0.175373469387755
"95",0.174666666666667
"96",0.1743
"97",0.173822222222222
"98",0.1737
"99",0.1733
"100",0.172816326530612
"101",0.17255
"102",0.171488888888889
"103",0.1706
"104",0.169688888888889
"105",0.169122222222222
"106",0.1688
"107",0.167530612244898
"108",0.167233333333333
"109",0.166444444444444
"110",0.165622222222222
"111",0.1651
"112",0.164833333333333
"113",0.164128571428571
"114",0.1641
"115",0.1638
"116",0.163511111111111
"117",0.162988888888889
"118",0.162
"119",0.1618
"120",0.161587755102041
"121",0.1595
"122",0.158844444444444
"123",0.1573
"124",0.156988888888889
"125",0.1565
"126",0.156333333333333
"127",0.1553
"128",0.1552
"129",0.1552
"130",0.155
"131",0.154811111111111
"132",0.15375
"133",0.153577551020408
"134",0.153522222222222
"135",0.153522222222222
"136",0.1527
"137",0.152661224489796
"138",0.1521
"139",0.151388888888889
"140",0.151130612244898
"141",0.1506
"142",0.1502
"143",0.149887755102041
"144",0.149463265306122
"145",0.149044444444444
"146",0.148933333333333
"147",0.147732653061224
"148",0.1477
"149",0.147530612244898
"150",0.147411111111111
"151",0.147133333333333
"152",0.14685
"153",0.1467
"154",0.1461
"155",0.145687755102041
"156",0.145622222222222
"157",0.145277551020408
"158",0.145202040816327
"159",0.145
"160",0.145
"161",0.144877551020408
"162",0.1445
"163",0.144377777777778
"164",0.1442
"165",0.14405
"166",0.1434
"167",0.143388888888889
"168",0.143
"169",0.142644897959184
"170",0.142277777777778
"171",0.1422
"172",0.1422
"173",0.142177777777778
"174",0.141533333333333
"175",0.1413
"176",0.141144444444444
"177",0.140944444444444
"178",0.140944444444444
"179",0.14045
"180",0.1403
"181",0.140033333333333
"182",0.139728571428571
"183",0.139611111111111
"184",0.1396
"185",0.139388888888889
"186",0.139388888888889
"187",0.1391
"188",0.1387
"189",0.1378
"190",0.137566666666667
"191",0.13745
"192",0.1374
"193",0.136911111111111
"194",0.1366
"195",0.136532653061224
"196",0.136311111111111
"197",0.136222222222222
"198",0.1354
"199",0.1352
"200",0.135075510204082
"201",0.1345
"202",0.134188888888889
"203",0.133922222222222
"204",0.133828571428571
"205",0.1331
"206",0.132991836734694
"207",0.1325
"208",0.131818367346939
"209",0.131488888888889
"210",0.131488888888889
"211",0.1314
"212",0.1313
"213",0.131232653061224
"214",0.130811111111111
"215",0.130111111111111
"216",0.129711111111111
"217",0.129177777777778
"218",0.129088888888889
"219",0.128863265306122
"220",0.1288
"221",0.1288
"222",0.128759183673469
"223",0.128611111111111
"224",0.127155555555556
"225",0.126777777777778
"226",0.1254
"227",0.125366666666667
"228",0.1252
"229",0.125036734693878
"230",0.1249
"231",0.124159183673469
"232",0.123922222222222
"233",0.123222222222222
"234",0.1228
"235",0.122689795918367
"236",0.1226
"237",0.122533333333333
"238",0.1225
"239",0.1224
"240",0.121802040816327
"241",0.1217
"242",0.120611111111111
"243",0.120504081632653
"244",0.119922222222222
"245",0.119877777777778
"246",0.1193
"247",0.119055555555556
"248",0.1189
"249",0.118777777777778
"250",0.1186
"251",0.1186
"252",0.117616326530612
"253",0.117418367346939
"254",0.11715
"255",0.117
"256",0.1167
"257",0.1167
"258",0.1166
"259",0.116555555555556
"260",0.1165
"261",0.116422222222222
"262",0.1163
"263",0.116144444444444
"264",0.115989795918367
"265",0.115622222222222
"266",0.1155
"267",0.114622222222222
"268",0.114489795918367
"269",0.114489795918367
"270",0.1143
"271",0.1143
"272",0.1141
"273",0.1141
"274",0.113685714285714
"275",0.1133
"276",0.113088888888889
"277",0.113
"278",0.112288888888889
"279",0.112191836734694
"280",0.111266666666667
"281",0.110975510204082
"282",0.110955555555556
"283",0.110955555555556
"284",0.110688888888889
"285",0.110688888888889
"286",0.110377777777778
"287",0.110030612244898
"288",0.109655555555556
"289",0.109155555555556
"290",0.109
"291",0.108833333333333
"292",0.108611111111111
"293",0.108488888888889
"294",0.107755555555556
"295",0.107322222222222
"296",0.1073
"297",0.107239669421488
"298",0.107055555555556
"299",0.106988888888889
"300",0.1064
"301",0.106
"302",0.105865306122449
"303",0.105622222222222
"304",0.105455555555556
"305",0.105420408163265
"306",0.105355555555556
"307",0.105322222222222
"308",0.10405
"309",0.103848979591837
"310",0.1037
"311",0.103688888888889
"312",0.10315
"313",0.102888888888889
"314",0.1025
"315",0.1021
"316",0.1021
"317",0.101888888888889
"318",0.1015
"319",0.101455555555556
"320",0.1014
"321",0.1003
"322",0.100022222222222
"323",0.1
"324",0.0999714285714286
"325",0.0994222222222222
"326",0.0991
"327",0.099
"328",0.0989877551020408
"329",0.0988555555555555
"330",0.0986
"331",0.0985
"332",0.0984571428571428
"333",0.0980632653061225
"334",0.0978777777777778
"335",0.0978
"336",0.0978
"337",0.0976222222222222
"338",0.0974183673469388
"339",0.0974
"340",0.0974
"341",0.0972
"342",0.0962183673469388
"343",0.0957
"344",0.0956
"345",0.0955666666666667
"346",0.0955204081632653
"347",0.0954714285714285
"348",0.0954
"349",0.0953
"350",0.0947888888888889
"351",0.0947
"352",0.0943555555555556
"353",0.09435
"354",0.0941666666666666
"355",0.0941
"356",0.0941
"357",0.0939
"358",0.0937
"359",0.0937
"360",0.0936
"361",0.0933666666666667
"362",0.0933
"363",0.0933
"364",0.0932555555555555
"365",0.0926
"366",0.0924795918367347
"367",0.0920285714285714
"368",0.092
"369",0.0918
"370",0.0916555555555555
"371",0.0914
"372",0.0913555555555556
"373",0.0912734693877551
"374",0.0912061224489796
"375",0.0911333333333333
"376",0.091
"377",0.0909555555555555
"378",0.0906
"379",0.0906
"380",0.0905224489795918
"381",0.0905
"382",0.090334693877551
"383",0.0903
"384",0.0900224489795918
"385",0.0893
"386",0.0892222222222222
"387",0.0891222222222222
"388",0.0889333333333333
"389",0.0887666666666666
"390",0.0887333333333333
"391",0.0887163265306122
"392",0.0883222222222222
"393",0.0883
"394",0.0883
"395",0.0882888888888889
"396",0.0881222222222222
"397",0.0881
"398",0.0879571428571428
"399",0.0878
"400",0.087634693877551
"401",0.0873
"402",0.0872888888888889
"403",0.0872
"404",0.0871
"405",0.087
"406",0.087
"407",0.0866204081632653
"408",0.0865
"409",0.0863938775510204
"410",0.0860666666666667
"411",0.0860204081632653
"412",0.0859
"413",0.0857333333333333
"414",0.0857333333333333
"415",0.0855285714285714
"416",0.0854888888888889
"417",0.0854081632653061
"418",0.0853489795918368
"419",0.0851
"420",0.0851
"421",0.0850555555555556
"422",0.0849714285714286
"423",0.0848020408163265
"424",0.0846
"425",0.0842632653061224
"426",0.0842
"427",0.0841510204081632
"428",0.0839
"429",0.0838734693877551
"430",0.08385
"431",0.0838
"432",0.0836555555555556
"433",0.0835224489795918
"434",0.0835
"435",0.0835
"436",0.0834
"437",0.0832857142857143
"438",0.0828448979591837
"439",0.0828222222222222
"440",0.0828222222222222
"441",0.0827224489795918
"442",0.0826510204081633
"443",0.0826448979591837
"444",0.0825
"445",0.0821888888888889
"446",0.082120987654321
"447",0.0821163265306123
"448",0.0819
"449",0.08185
"450",0.0816163265306122
"451",0.08145
"452",0.0814
"453",0.0812204081632653
"454",0.0812
"455",0.0811081632653061
"456",0.081034693877551
"457",0.0810308641975308
"458",0.081
"459",0.08095
"460",0.0808222222222222
"461",0.0807
"462",0.0806222222222222
"463",0.0806
"464",0.0799888888888889
"465",0.07985
"466",0.0796591836734694
"467",0.0796571428571428
"468",0.0795
"469",0.0794
"470",0.0790591836734694
"471",0.0787888888888889
"472",0.0787
"473",0.0786
"474",0.0781555555555555
"475",0.0778
"476",0.0777510204081632
"477",0.0777
"478",0.07765
"479",0.07765
"480",0.0774333333333333
"481",0.0774
"482",0.0774
"483",0.0773
"484",0.0771857142857143
"485",0.0771555555555555
"486",0.0771204081632653
"487",0.0771
"488",0.0771
"489",0.077
"490",0.07695
"491",0.0766
"492",0.0764734693877551
"493",0.0759775510204082
"494",0.0759775510204082
"495",0.0758888888888889
"496",0.0757775510204082
"497",0.0755555555555556
"498",0.07515
"499",0.0750333333333333
"500",0.0750163265306122
"501",0.075
"502",0.075
"503",0.0749666666666666
"504",0.0749
"505",0.0746
"506",0.0745222222222222
"507",0.0745
"508",0.0744
"509",0.0743666666666666
"510",0.0742938775510204
"511",0.07415
"512",0.07415
"513",0.0741
"514",0.0741
"515",0.0739714285714286
"516",0.0739222222222222
"517",0.0739
"518",0.0739
"519",0.0738
"520",0.07375
"521",0.0737489795918367
"522",0.0737222222222222
"523",0.0737
"524",0.0736888888888889
"525",0.0731367346938775
"526",0.0731
"527",0.0728555555555556
"528",0.0726
"529",0.0724
"530",0.0724
"531",0.0722
"532",0.0721
"533",0.0718888888888889
"534",0.0718
"535",0.0716555555555555
"536",0.0715918367346939
"537",0.0715888888888889
"538",0.0714
"539",0.0713
"540",0.0712
"541",0.0711
"542",0.0710555555555555
"543",0.0709666666666667
"544",0.07085
"545",0.0707734693877551
"546",0.0706888888888889
"547",0.0701333333333333
"548",0.0699
"549",0.0698
"550",0.0698
"551",0.0698
"552",0.0695632653061224
"553",0.0694555555555555
"554",0.06935
"555",0.0693
"556",0.0690555555555556
"557",0.0688591836734694
"558",0.0687333333333333
"559",0.0687333333333333
"560",0.0686222222222222
"561",0.0685666666666667
"562",0.0684222222222222
"563",0.0681
"564",0.0681
"565",0.0680222222222222
"566",0.068
"567",0.0679900826446281
"568",0.0677333333333333
"569",0.0676224489795918
"570",0.0675888888888889
"571",0.0675666666666666
"572",0.0674
"573",0.0674
"574",0.06735
"575",0.0672775510204082
"576",0.0672333333333333
"577",0.0672333333333333
"578",0.0669888888888889
"579",0.0667
"580",0.0666
"581",0.0666
"582",0.0666
"583",0.0665555555555555
"584",0.06655
"585",0.0665
"586",0.0663333333333333
"587",0.0663
"588",0.0662551020408163
"589",0.06625
"590",0.0662408163265306
"591",0.0661222222222222
"592",0.065858024691358
"593",0.0658
"594",0.0658
"595",0.0653888888888889
"596",0.064965306122449
"597",0.0648333333333333
"598",0.0648306122448979
"599",0.0647448979591837
"600",0.06465
"601",0.0646333333333333
"602",0.0645888888888889
"603",0.0641555555555555
"604",0.0641333333333333
